asin,captcha,title,brand,manufacturer,description,images,price,stars,ratings_quantity,time,is_empty,id,category,method,is_valid
B00FXNAAW2,False,True,True,False,True,True,True,True,True,5.52426290512085,False,12,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0157T2ENY,False,True,True,False,True,True,True,True,True,6.216158866882324,False,13,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B08BZFRQLS,False,True,True,False,True,True,True,True,True,4.623016834259033,False,14,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B00E4GACB8,False,True,True,False,True,True,True,True,True,5.815426826477051,False,15,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B09D8T11YS,False,True,True,False,True,True,True,True,True,4.99225378036499,False,16,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B07P5NBRL5,False,True,True,False,True,True,True,True,True,5.664448976516724,False,17,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0016HF5GK,False,True,True,False,True,True,True,True,True,5.834978103637695,False,18,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B07PCQKTCN,False,True,True,False,True,True,True,True,True,5.704610109329224,False,19,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0CFGYFCYL,False,True,True,False,True,True,True,True,True,4.861217975616455,False,20,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B07T869RNY,False,True,True,False,True,True,True,True,True,4.786200046539307,False,21,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B00MRH9NCK,False,True,True,False,True,True,True,True,True,5.293673992156982,False,22,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B08CRPWQHB,False,True,True,False,True,True,True,True,True,4.194547891616821,False,23,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B01MRHXM0I,False,True,True,False,True,True,True,True,True,6.134400844573975,False,24,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0714K41PB,False,True,True,False,True,True,True,True,True,5.540266036987305,False,25,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B01IE7P2VW,False,True,False,False,True,True,True,True,True,5.899582862854004,False,26,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B09715G57M,False,True,True,False,True,True,True,True,True,5.102851152420044,False,27,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B00U6HREPQ,False,True,True,False,True,True,True,True,True,4.909800291061401,False,28,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B07VVK39F7,False,True,True,False,True,True,True,True,True,4.757781982421875,False,29,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B007E83LUM,False,True,True,False,True,True,True,True,True,5.825813055038452,False,30,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B08BBZKSTS,False,True,True,False,True,True,True,True,True,4.877120018005371,False,31,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B00NESCOY0,False,True,True,False,True,True,True,True,True,4.895551919937134,False,32,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B07XXSYLL8,False,True,True,False,True,True,True,True,True,4.892693042755127,False,33,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B00S93EQUK,False,True,True,False,True,True,True,True,True,4.797367095947266,False,34,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0C2C9NHZW,False,True,True,False,True,True,True,True,True,5.137920141220093,False,35,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B06X9NQ8GX,False,True,True,False,True,True,True,True,True,5.581729888916016,False,36,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B00NLLUMOE,False,True,True,False,True,True,False,True,True,5.937149286270142,False,37,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0BLSCY6PR,False,True,True,False,True,True,True,True,True,5.61680793762207,False,38,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0CGRGRXPY,False,True,True,False,True,True,True,True,True,5.147496938705444,False,39,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B07WG18RLT,False,True,True,False,True,True,True,True,True,5.987360954284668,False,40,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0BPLB81LX,False,True,True,False,True,True,True,True,True,5.636692047119141,False,41,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B07FPQZG6V,False,True,True,False,True,True,True,True,True,5.2290661334991455,False,42,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B08NJ6VF9T,False,True,True,False,True,True,True,True,True,4.323193788528442,False,43,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0113UZJE2,False,True,True,False,True,True,True,True,True,4.647784948348999,False,44,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B00LS9UD2M,False,True,True,False,True,True,True,True,True,5.346855878829956,False,45,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0CBP8CL71,False,True,True,False,True,True,True,True,True,5.103098154067993,False,46,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B06X421WJ6,False,True,True,False,True,True,True,True,True,5.525249242782593,False,47,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B08LBN2JPS,False,True,True,False,True,True,True,True,True,4.822832107543945,False,48,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0C3PDTYYX,False,True,True,False,True,True,True,True,True,5.278313875198364,False,49,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B09T3T1FYN,False,True,True,False,True,True,True,True,True,6.77893590927124,False,50,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0C6FCKQML,False,True,True,False,True,True,True,True,True,5.0045061111450195,False,51,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B00730QW70,False,True,True,False,True,True,True,True,True,5.660098075866699,False,52,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B08DTH86Q2,False,True,True,False,True,True,True,True,True,5.271324157714844,False,53,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B081YQBPSS,False,True,True,False,True,True,True,True,True,4.63841986656189,False,54,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B01H65F6A0,False,True,True,False,True,True,True,True,True,5.4389379024505615,False,55,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B00S1TC442,False,True,True,False,True,True,True,True,True,4.343719959259033,False,56,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B08KXKVT4K,False,True,True,False,True,True,True,True,True,5.022649049758911,False,57,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B07VQZSLDW,False,True,True,False,True,True,True,True,True,5.282020092010498,False,58,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B07NYR18X4,False,True,True,False,True,True,True,True,True,4.5910398960113525,False,59,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B08YDJS51B,False,True,True,False,True,True,True,True,True,4.970345973968506,False,60,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B005BV0DD2,False,True,True,False,True,True,True,True,True,5.539156913757324,False,61,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B07JMDYDVJ,False,True,True,False,True,True,True,True,True,5.769100904464722,False,62,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0CWRHLCBP,False,True,True,False,True,True,True,True,True,3.938184976577759,False,63,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B07XFQVN57,False,True,True,False,True,True,True,True,True,5.551038980484009,False,64,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B07BYCHMVY,False,True,True,False,True,True,True,True,True,5.079583168029785,False,65,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0C4Z6SKCS,False,True,True,False,True,True,True,True,True,5.118635177612305,False,66,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0B7WQVYGF,False,True,True,False,True,True,True,True,True,5.741448879241943,False,67,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B09K4SWZNY,False,True,True,False,True,True,False,True,True,4.522138833999634,False,68,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0BZR6YBHK,False,True,True,False,True,True,True,True,True,4.853628873825073,False,69,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0973DGD8P,False,True,True,False,True,True,True,True,True,4.777405023574829,False,70,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B092VC7VK2,False,True,True,False,True,True,True,True,True,4.478698968887329,False,71,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B073H8STZ7,False,True,True,False,True,True,True,True,True,5.689318895339966,False,72,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B08HVJQ2YP,False,True,True,False,True,True,True,True,True,4.547360897064209,False,73,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B07X3BX7WM,False,True,True,False,True,True,True,True,True,6.3469719886779785,False,74,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B00JH98GR4,False,True,True,False,True,True,True,True,True,5.300558090209961,False,75,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B09NXMDPS1,False,True,True,False,True,True,True,True,True,6.446310997009277,False,76,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0BHBP1X1B,False,True,True,False,True,True,True,True,True,4.540489196777344,False,77,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B078YD8YRD,False,True,True,False,True,True,True,True,True,5.2365288734436035,False,78,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0158EQJSY,False,True,True,False,True,True,True,True,True,4.778564214706421,False,79,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0BNYR7MQV,False,True,True,False,True,True,True,True,True,5.51877498626709,False,80,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B01M7WZFAS,False,True,True,False,True,True,True,True,True,4.876769781112671,False,81,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B01NB05WI5,False,True,True,False,True,True,True,True,True,4.6838719844818115,False,82,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0C9ZQ434J,False,True,True,False,True,True,True,True,True,4.760040998458862,False,83,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0CRQHVP6Q,False,True,True,False,True,True,True,True,False,4.309841156005859,False,84,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B00IE76Q7M,False,True,True,False,True,True,True,True,True,4.528615236282349,False,85,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B07ZSWRKZY,False,True,True,False,True,True,True,True,True,4.752678155899048,False,86,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0BN3Y8D9H,False,True,False,False,True,True,True,True,True,5.151556015014648,False,87,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B09WXZWSN3,False,True,True,False,True,True,True,True,True,4.951861143112183,False,88,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0CQVWW5QK,False,True,True,False,True,True,True,True,True,4.4161858558654785,False,89,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B09CYLZPYP,False,True,True,False,True,True,True,True,True,5.189961194992065,False,90,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B00126IUZI,False,True,True,False,True,True,False,True,True,3.788259744644165,False,91,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B097CZCDQG,False,True,True,False,True,True,False,True,True,3.568666696548462,False,92,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0CQ8RSTC9,False,True,True,False,True,True,True,True,True,5.827643156051636,False,93,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0C294ZLTR,False,True,False,False,True,True,True,True,False,4.951771974563599,False,94,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0764HS4SL,False,True,True,False,True,True,True,True,True,5.202477931976318,False,95,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B00030L5HY,False,True,True,False,True,True,True,True,True,4.465494155883789,False,96,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B087JJ3M15,False,True,True,False,True,True,True,True,True,4.98496675491333,False,97,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0CJF94M8J,False,True,True,False,True,True,True,True,True,3.6261069774627686,False,98,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0BJL5MYG8,False,True,True,False,True,True,True,True,True,5.470020771026611,False,99,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B09TT9TFSN,False,True,True,False,True,True,True,True,True,6.5097410678863525,False,100,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B074PVTPBW,False,True,True,False,True,True,False,True,True,4.378084182739258,False,101,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B07PBXXNCY,False,True,True,False,True,True,False,True,True,4.573690891265869,False,102,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B081KL2QYJ,False,True,True,False,True,True,True,True,True,5.34739089012146,False,103,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B08KT2Z93D,False,True,True,False,True,True,True,True,True,5.518239974975586,False,104,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B00U2VQZDS,False,True,True,False,True,True,True,True,True,5.977443218231201,False,105,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B00T0C9XRK,False,True,True,False,True,True,True,True,True,4.605117082595825,False,106,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0B2RM68G2,False,True,True,False,True,True,True,True,True,7.963096857070923,False,107,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B09541P9WH,False,True,True,False,True,True,True,True,True,5.509546995162964,False,108,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B00AINMFAC,False,True,True,False,True,True,True,True,True,5.777425050735474,False,109,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B01AXQP6AE,False,True,True,False,True,True,True,True,True,5.697309970855713,False,110,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0B9HMX9VC,False,True,True,False,False,True,False,True,True,4.735740900039673,False,111,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B01N9SPQHQ,False,True,True,False,False,True,False,True,True,6.002397775650024,False,112,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0CDH47BN9,False,True,True,False,True,True,True,True,True,5.812962055206299,False,113,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B00MEDOY2G,False,True,True,False,True,True,True,True,True,5.058824062347412,False,114,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B07N7PK9QK,False,True,True,False,True,True,True,True,True,5.108273029327393,False,115,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B09VFKGL92,False,True,True,False,True,True,True,True,True,7.359331130981445,False,116,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B00TTD9BRC,False,True,True,False,True,True,True,True,True,6.07166314125061,False,117,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B09542G9ZN,False,True,True,False,True,True,True,True,True,5.287227153778076,False,118,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B08H3JPH74,False,True,True,False,True,True,True,True,True,5.465649843215942,False,119,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0BT1WL6KY,False,True,True,False,True,True,True,True,True,5.773589134216309,False,120,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0787GLBMV,False,True,True,False,True,True,True,True,True,5.891793966293335,False,121,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B00PBX3L7K,False,True,False,False,True,True,True,True,True,5.071609973907471,False,122,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B00949CTQQ,False,True,True,False,False,True,False,True,True,4.610034942626953,False,123,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0BX2TZZWG,False,True,True,False,True,True,True,True,True,7.206695079803467,False,124,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B010GNWPMQ,False,True,True,False,True,True,True,True,True,5.060245990753174,False,125,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B07BMYD4NX,False,True,True,False,True,True,True,True,True,5.055413007736206,False,126,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B09MFMCTRK,False,True,True,False,True,True,True,True,True,5.404476881027222,False,127,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B07QZ5CTTF,False,True,True,False,True,True,False,True,True,4.68376612663269,False,128,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B07RK4HST7,False,True,True,False,True,True,True,True,True,6.386129140853882,False,129,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B00SNPCSUY,False,True,True,False,True,True,True,True,True,6.479984760284424,False,130,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B01MSSDEPK,False,True,True,False,True,True,True,True,True,5.565608024597168,False,131,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B08H4FSGDX,False,True,True,False,True,True,True,True,True,5.035154104232788,False,132,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B09SP2XHKT,False,True,True,False,True,True,True,True,True,5.605809211730957,False,133,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B01BMMOAFU,False,True,True,False,True,True,True,True,True,8.514896869659424,False,134,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0BVPNQW1C,False,True,True,False,True,True,True,True,True,5.177244186401367,False,135,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B000IEMGGE,False,True,False,False,True,True,True,True,True,4.551813840866089,False,136,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B088W7L534,False,True,True,False,True,True,True,True,True,5.327697038650513,False,137,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0CMJXGCFQ,False,True,True,False,True,True,True,True,True,5.230334043502808,False,138,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B004Y9GTOO,False,True,False,False,True,True,True,True,True,6.155426025390625,False,139,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B079FV6PRH,False,True,True,False,True,True,True,True,True,5.842137098312378,False,140,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B08SNSSTPZ,False,True,False,False,False,True,True,True,True,5.151943922042847,False,141,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B000H3EO3O,False,True,True,False,True,True,True,True,True,6.865579128265381,False,142,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B07GKVBQDG,False,True,True,False,True,True,True,True,True,5.9828200340271,False,143,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0BLXZ4YBJ,False,True,False,False,False,True,True,True,True,4.706923007965088,False,144,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B01HTJTMF8,False,True,True,False,True,True,True,True,True,5.044735908508301,False,145,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B09W18N3GT,False,True,True,False,False,True,False,True,True,5.0752339363098145,False,146,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B07GB3NVN1,False,True,True,False,True,True,True,True,True,6.660794019699097,False,147,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0054LHI5A,False,True,True,False,True,True,True,True,True,5.336686134338379,False,148,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B06XF2TR11,False,True,True,False,True,True,True,True,True,6.169378757476807,False,149,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B00WAJAKOU,False,True,True,False,True,True,True,True,True,4.809619188308716,False,150,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B07MWSXPT1,False,True,True,False,True,True,True,True,True,5.583483695983887,False,151,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B085WR175L,False,True,True,False,True,True,True,True,True,7.367555141448975,False,152,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B08HYW2MKG,False,True,True,False,True,True,True,True,True,5.182041168212891,False,153,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B000TG63EW,False,True,False,False,True,True,True,True,True,5.608593225479126,False,154,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B00365DABC,False,True,True,False,True,True,True,True,True,7.080670118331909,False,155,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B004WRCXRA,False,True,True,False,True,True,True,True,True,4.683963775634766,False,156,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B002RS6JSA,False,True,False,False,True,True,True,True,True,6.160113096237183,False,157,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0B9YDQTXN,False,True,True,False,True,True,True,True,True,4.962082147598267,False,158,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B014E2D6BY,False,True,True,False,True,True,True,True,True,5.801474094390869,False,159,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B0914XZT2W,False,True,False,False,True,True,True,True,True,5.898587942123413,False,160,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B07L1PHSY9,False,True,True,False,True,True,True,True,True,5.928123712539673,False,161,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
B01N34XW93,False,True,True,False,False,True,False,True,True,5.105592966079712,False,162,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT_PROXY,False
