asin,captcha,title,brand,manufacturer,description,images,price,stars,ratings_quantity,time,is_empty,id,category,method,is_valid
B07T869RNY,False,True,True,False,True,True,True,False,False,3.950378894805908,False,21,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B00MRH9NCK,False,True,True,True,True,True,True,True,True,3.9926321506500244,False,22,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B08CRPWQHB,False,True,True,True,True,True,True,True,True,3.9874680042266846,False,23,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B01MRHXM0I,False,True,True,False,True,True,True,True,True,4.36246395111084,False,24,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0714K41PB,False,True,True,False,True,True,True,True,True,4.410609006881714,False,25,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B01IE7P2VW,False,True,False,True,True,True,True,True,True,4.012934923171997,False,26,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B09715G57M,False,True,True,True,True,True,True,True,True,4.233453035354614,False,27,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B00U6HREPQ,False,True,True,True,True,True,True,True,True,4.254380941390991,False,28,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B07VVK39F7,True,True,True,True,True,True,False,True,True,3.093654155731201,False,29,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B007E83LUM,False,True,True,False,True,True,True,True,True,3.862429141998291,False,30,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B08BBZKSTS,True,True,True,True,True,True,False,True,True,3.5065431594848633,False,31,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B00NESCOY0,False,True,True,True,True,True,True,True,True,4.263271331787109,False,32,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B07XXSYLL8,False,True,True,False,True,True,True,True,True,3.9848549365997314,False,33,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B00S93EQUK,False,True,True,True,True,True,True,True,True,3.757045030593872,False,34,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0C2C9NHZW,False,True,True,True,True,True,True,True,True,4.052383184432983,False,35,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B06X9NQ8GX,False,True,True,True,True,True,True,True,True,4.036775827407837,False,36,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B00NLLUMOE,False,True,True,True,True,True,True,True,True,5.726024866104126,False,37,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0BLSCY6PR,False,True,True,True,True,True,True,True,True,3.9621119499206543,False,38,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0CGRGRXPY,False,True,True,True,True,True,True,True,True,4.122454881668091,False,39,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B07WG18RLT,False,True,True,False,True,True,True,True,True,4.122119903564453,False,40,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0BPLB81LX,False,True,True,True,True,True,True,True,True,4.609906196594238,False,41,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B07FPQZG6V,False,True,True,False,True,True,True,True,True,5.405102729797363,False,42,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B08NJ6VF9T,True,True,True,True,True,True,False,True,True,3.1057910919189453,False,43,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0113UZJE2,False,True,True,False,True,True,True,True,True,3.690340995788574,False,44,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B00LS9UD2M,False,True,True,True,True,True,True,True,True,3.9718880653381348,False,45,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0CBP8CL71,False,True,True,False,True,True,True,True,True,4.5594868659973145,False,46,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B06X421WJ6,False,True,True,True,True,True,True,True,True,4.165663003921509,False,47,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B08LBN2JPS,False,True,True,True,True,True,True,True,True,4.283067226409912,False,48,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0C3PDTYYX,False,True,True,False,True,True,True,True,True,3.601902961730957,False,49,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B09T3T1FYN,False,True,True,False,True,True,True,True,True,4.79926609992981,False,50,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0C6FCKQML,False,True,True,False,True,True,True,True,True,4.101771116256714,False,51,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B00730QW70,True,True,True,True,True,True,False,True,True,2.572075128555298,False,52,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B08DTH86Q2,False,True,True,False,True,True,True,True,True,4.40939998626709,False,53,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B081YQBPSS,False,True,True,True,True,True,True,True,True,3.498358964920044,False,54,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B01H65F6A0,False,True,True,True,True,True,True,True,True,4.2480692863464355,False,55,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B00S1TC442,False,True,True,True,True,True,True,True,True,4.040474891662598,False,56,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B08KXKVT4K,False,True,True,True,True,True,True,True,True,4.137225151062012,False,57,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B07VQZSLDW,False,True,True,True,True,True,True,True,True,4.47193717956543,False,58,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B07NYR18X4,False,True,True,True,True,True,True,True,True,4.054633855819702,False,59,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B08YDJS51B,True,True,True,True,True,True,False,True,True,3.059509038925171,False,60,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B005BV0DD2,True,True,True,False,True,True,False,True,True,2.948725938796997,False,61,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B07JMDYDVJ,True,True,True,False,True,True,False,True,True,2.750302314758301,False,62,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0CWRHLCBP,True,True,True,True,True,True,False,True,True,3.5100979804992676,False,63,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B07XFQVN57,False,True,True,False,True,True,True,True,True,4.298191070556641,False,64,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B07BYCHMVY,True,True,True,False,True,True,False,True,True,3.1688311100006104,False,65,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0C4Z6SKCS,True,True,True,False,True,True,False,True,True,2.9093286991119385,False,66,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0B7WQVYGF,False,True,True,True,True,True,True,True,True,4.094860076904297,False,67,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B09K4SWZNY,True,True,True,False,True,True,False,True,True,2.8853759765625,False,68,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0BZR6YBHK,True,True,True,True,True,True,False,True,True,3.5233657360076904,False,69,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0973DGD8P,False,True,True,False,True,True,True,True,True,4.159376859664917,False,70,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B092VC7VK2,True,True,True,False,True,True,False,True,True,2.9646670818328857,False,71,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B073H8STZ7,False,True,True,True,True,True,True,True,True,4.715501070022583,False,72,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B08HVJQ2YP,False,True,True,False,True,True,True,True,True,4.476548910140991,False,73,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B07X3BX7WM,False,True,True,True,True,True,True,True,True,4.356606960296631,False,74,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B00JH98GR4,False,True,True,True,True,True,True,True,True,4.1228928565979,False,75,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B09NXMDPS1,False,True,True,True,True,True,True,True,True,4.117053985595703,False,76,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0BHBP1X1B,False,True,True,True,True,True,True,True,True,4.212432861328125,False,77,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B078YD8YRD,False,True,True,False,True,True,True,True,True,3.852700710296631,False,78,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0158EQJSY,False,True,True,True,True,True,True,True,True,4.754958868026733,False,79,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0BNYR7MQV,False,True,True,True,True,True,True,True,True,4.155089855194092,False,80,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B01M7WZFAS,False,True,True,True,True,True,True,True,True,3.434943914413452,False,81,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B01NB05WI5,False,True,True,True,True,True,True,True,True,3.810649871826172,False,82,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0C9ZQ434J,False,True,True,True,True,True,True,True,True,4.420607089996338,False,83,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0CRQHVP6Q,False,True,True,False,True,True,True,True,False,4.133538246154785,False,84,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B00IE76Q7M,False,True,True,False,True,True,True,True,True,2.819840908050537,False,85,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B07ZSWRKZY,False,True,True,False,True,True,True,True,True,3.766080141067505,False,86,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0BN3Y8D9H,True,True,False,True,True,True,False,True,True,3.5298807621002197,False,87,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B09WXZWSN3,False,True,True,True,True,True,True,True,True,3.5446338653564453,False,88,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0CQVWW5QK,False,True,True,True,True,True,True,True,True,3.9434680938720703,False,89,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B09CYLZPYP,False,True,True,True,True,True,True,True,True,4.000188112258911,False,90,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B00126IUZI,True,True,True,True,True,True,False,True,True,3.242497205734253,False,91,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B097CZCDQG,True,True,True,False,True,True,False,True,True,3.3700637817382812,False,92,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0CQ8RSTC9,False,True,True,False,True,True,True,True,True,3.887986898422241,False,93,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0C294ZLTR,False,True,False,False,True,True,True,True,False,3.2978930473327637,False,94,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0764HS4SL,False,True,True,True,True,True,True,True,True,4.238654136657715,False,95,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B00030L5HY,True,True,True,False,True,True,False,True,True,3.0376670360565186,False,96,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B087JJ3M15,False,True,True,False,True,True,True,True,True,4.460450172424316,False,97,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0CJF94M8J,False,True,True,True,True,True,True,True,True,3.8919460773468018,False,98,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0BJL5MYG8,False,True,True,True,True,True,True,True,True,3.9676759243011475,False,99,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B09TT9TFSN,False,True,True,True,True,True,True,True,True,3.927029848098755,False,100,home_and_kitchen,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B074PVTPBW,True,True,True,False,True,True,False,True,True,3.1753017902374268,False,101,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B07PBXXNCY,False,True,True,False,True,True,True,True,True,4.224827766418457,False,102,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B081KL2QYJ,True,True,True,False,True,True,False,True,True,2.7187600135803223,False,103,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B08KT2Z93D,False,True,True,False,True,True,True,True,True,3.6333532333374023,False,104,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B00U2VQZDS,False,True,True,False,True,True,True,True,True,4.287793874740601,False,105,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B00T0C9XRK,False,True,True,False,True,True,True,True,True,3.077047109603882,False,106,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0B2RM68G2,False,True,True,False,True,True,True,True,True,4.015620946884155,False,107,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B09541P9WH,False,True,True,False,True,True,True,True,True,3.4268312454223633,False,108,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B00AINMFAC,True,True,True,False,True,True,False,True,True,3.3093719482421875,False,109,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B01AXQP6AE,False,True,True,False,True,True,True,True,True,3.895991086959839,False,110,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0B9HMX9VC,True,True,True,False,False,True,False,True,True,3.5423500537872314,False,111,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B01N9SPQHQ,True,True,True,False,False,True,False,True,True,3.208169937133789,False,112,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0CDH47BN9,False,True,True,False,True,True,True,True,True,3.91860294342041,False,113,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B00MEDOY2G,False,True,True,False,True,True,True,True,True,4.137573003768921,False,114,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B07N7PK9QK,True,True,True,False,True,True,False,True,True,3.1391849517822266,False,115,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B09VFKGL92,False,True,True,True,True,True,True,True,True,3.910665988922119,False,116,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B00TTD9BRC,False,True,True,False,True,True,True,True,True,4.012385129928589,False,117,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B09542G9ZN,False,True,True,False,True,True,True,True,True,3.845410108566284,False,118,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B08H3JPH74,False,True,True,False,True,True,True,True,True,3.7728631496429443,False,119,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0BT1WL6KY,False,True,True,False,True,True,True,True,True,4.01300311088562,False,120,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0787GLBMV,False,True,True,False,True,True,True,True,True,4.391206979751587,False,121,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B00PBX3L7K,True,True,False,False,True,True,False,True,True,3.1419830322265625,False,122,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B00949CTQQ,False,True,True,False,False,True,True,True,True,3.7425010204315186,False,123,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0BX2TZZWG,False,True,True,False,True,True,True,True,True,3.8189029693603516,False,124,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B010GNWPMQ,False,True,True,False,True,True,True,True,True,3.5401947498321533,False,125,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B07BMYD4NX,False,True,True,False,True,True,True,True,True,3.5375380516052246,False,126,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B09MFMCTRK,False,True,True,False,True,True,True,True,True,3.9292378425598145,False,127,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B07QZ5CTTF,True,True,True,False,True,True,False,True,True,2.8568272590637207,False,128,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B07RK4HST7,False,True,True,False,True,True,True,True,True,4.068094253540039,False,129,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B00SNPCSUY,False,True,True,False,True,True,True,True,True,3.9108238220214844,False,130,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B01MSSDEPK,False,True,True,False,True,True,True,True,True,4.195563077926636,False,131,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B08H4FSGDX,True,True,True,False,True,True,False,True,True,4.136831998825073,False,132,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B09SP2XHKT,False,True,True,False,True,True,True,True,True,4.26872181892395,False,133,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B01BMMOAFU,False,True,True,False,True,True,True,True,True,4.210892915725708,False,134,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0BVPNQW1C,False,True,True,False,True,True,True,True,True,3.770310163497925,False,135,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B000IEMGGE,False,True,False,False,True,True,True,True,True,3.8305411338806152,False,136,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B088W7L534,False,True,True,False,True,True,True,True,True,4.355675935745239,False,137,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0CMJXGCFQ,False,True,True,False,True,True,True,True,True,4.055486440658569,False,138,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B004Y9GTOO,False,True,False,False,True,True,True,True,True,3.986698865890503,False,139,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B079FV6PRH,False,True,True,False,True,True,True,True,True,3.812883138656616,False,140,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B08SNSSTPZ,False,True,False,False,False,True,True,True,True,3.937713861465454,False,141,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B000H3EO3O,False,True,True,False,True,True,True,True,True,3.9898769855499268,False,142,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B07GKVBQDG,False,True,True,False,True,True,True,True,True,4.284470081329346,False,143,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0BLXZ4YBJ,False,True,False,False,False,True,True,True,True,3.2015762329101562,False,144,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B01HTJTMF8,False,True,True,False,True,True,True,True,True,3.724161148071289,False,145,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B09W18N3GT,True,True,True,False,False,True,False,True,True,2.647736072540283,False,146,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B07GB3NVN1,False,True,True,False,True,True,True,True,True,4.113480806350708,False,147,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0054LHI5A,False,True,True,False,True,True,True,True,True,4.01800799369812,False,148,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B06XF2TR11,False,True,True,False,True,True,True,True,True,3.823866128921509,False,149,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B00WAJAKOU,False,True,True,True,True,True,True,True,True,4.018251895904541,False,150,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B07MWSXPT1,False,True,True,False,True,True,True,True,True,4.1595048904418945,False,151,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B085WR175L,False,True,True,False,True,True,True,True,True,3.4332728385925293,False,152,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B08HYW2MKG,False,True,True,False,True,True,True,True,True,3.632138967514038,False,153,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B000TG63EW,False,True,False,False,True,True,True,True,True,3.824652671813965,False,154,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B00365DABC,False,True,True,False,True,True,True,True,True,3.981415033340454,False,155,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B004WRCXRA,True,True,True,False,True,True,False,True,True,3.3736228942871094,False,156,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B002RS6JSA,False,True,False,False,True,True,True,True,True,3.943129062652588,False,157,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0B9YDQTXN,False,True,True,False,True,True,True,True,True,3.487517833709717,False,158,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B014E2D6BY,False,True,True,False,True,True,True,True,True,4.76319694519043,False,159,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0914XZT2W,True,True,False,False,True,True,False,True,True,2.8500890731811523,False,160,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B07L1PHSY9,True,True,True,False,True,True,False,True,True,3.476177930831909,False,161,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B01N34XW93,True,True,True,False,False,True,False,True,True,3.836599111557007,False,162,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0BN2PX8V3,False,True,False,False,True,True,True,True,True,3.7121150493621826,False,163,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B01N1LL62W,False,True,True,False,True,True,True,True,True,3.939100742340088,False,164,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0BC29LL92,False,True,True,False,True,True,True,True,True,3.505082130432129,False,165,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B00D13DGFY,True,True,False,False,True,True,False,True,True,3.299710988998413,False,166,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B07DY2QRF6,False,True,True,False,False,True,True,True,True,4.150268077850342,False,167,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B00SK71SAG,False,True,True,False,True,True,True,True,True,3.407827854156494,False,168,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B085S8DGWT,True,True,True,False,True,True,False,True,True,3.1093943119049072,False,169,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B01648QPVE,True,True,True,False,True,True,False,True,True,3.3748080730438232,False,170,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
B0BNLWJ6QJ,False,True,False,False,True,True,True,True,True,3.8152339458465576,False,171,beauty_and_personal_care,SELENIUM_CAPTCHA_ROTATE_USER_AGENT,False
